id,Status,Collection,Item Type,Total Checkouts,Total Renewals,Call Number,BibIds
1418162,AVAILABLE,Adult Collection,Adult Fiction,10,6,FIC Jaco (paper),1271331
1418177,AVAILABLE,Adult Collection,Adult Fiction,7,2,FIC Grif (paper),1323122
1418180,AVAILABLE,Adult Collection,Adult Fiction,13,9,SF Ahme (paper),1328173
1418471,AVAILABLE,Kids Room,Books,70,35,EJF Osbo (paper),1108859
1418480,IN MENDING,Kids Room,Books,39,22,JM Warn (paper),1181850
1418502,AVAILABLE,Kids Room,Books,63,37,EJF Roy (paper),1340475
1418527,AVAILABLE,Kids Room,Books,59,29,BBK Mart,1255248
1418530,AVAILABLE,Kids Room,Books,37,11,BBK Will,1075878
1418532,BILLED,Kids Room,Books,59,23,BBK Katz,1165886
1418539,AVAILABLE,Kids Room,Books,38,21,BBK Well,1171944
1418540,LOST & PAID,Kids Room,Books,65,25,BBK Crai,1319070
1418554,AVAILABLE,Kids Room,Books,66,27,BBK Tafu,1253609
1418555,AVAILABLE,Kids Room,Books,52,22,BBK Thom,1244434
1418556,STORYTIME USE,Kids Room,Books,49,11,BBK Thom,1244434
1418560,AVAILABLE,Kids Room,Books,47,35,BBK Perk,1179773
1418569,AVAILABLE,Kids Room,Books,58,33,BBK Mart,1199987
1418573,AVAILABLE,Kids Room,Books,71,30,BBK Mart,1080194
1418574,IN MENDING,Kids Room,Books,58,34,BBK Mart,1080194
1418583,AVAILABLE,Kids Room,Books,78,32,BBK Chri,1064055
1418592,AVAILABLE,Kids Room,Books,65,18,BBK Guy,1223873
1418596,IN MENDING,Kids Room,Books,52,26,BBK Wood,1206703
1418599,AVAILABLE,Kids Room,Books,64,41,BBK Sche,1266915
1418601,AVAILABLE,Kids Room,Books,41,16,BBK Rath,1139977
1418602,IN MENDING,Kids Room,Books,47,20,BBK Tafu,1157825
1418603,BILLED,Kids Room,Books,67,40,BBK Dunr,1184814
1418604,AVAILABLE,Kids Room,Books,59,18,BBK Thom,1237728
1418605,AVAILABLE,Kids Room,Books,48,18,BBK Tafu,1261056
1418744,AVAILABLE,Adult Collection,Adult Fiction,8,2,FIF Bell (paper),1330603
1418794,IN MENDING,Adult Collection,Adult Fiction,30,6,FIC Chil (paper),1221366
1418833,AVAILABLE,Adult Collection,Adult Fiction,18,5,FIC Lauk (paper),1330049
1418834,AVAILABLE,Adult Collection,Adult Fiction,27,6,MYS Graf (paper),1322988
1418899,AVAILABLE,Adult Collection,Adult Fiction,23,9,MYS Conn (paper),1319481
1418901,AVAILABLE,Adult Collection,Adult Fiction,6,2,FIC Garr (paper),1327002
1418902,AVAILABLE,Adult Collection,Adult Fiction,36,16,FIC Bald (paper),1322982
1418928,AVAILABLE,Adult Collection,Adult Fiction,10,3,ROM Ward (paper),1339222
1418951,AVAILABLE,Adult Collection,Adult Fiction,11,8,ROM Coul (paper),1322984
1418973,AVAILABLE,Adult Collection,Adult Fiction,7,3,SF Huff (paper),1328965
1418982,AVAILABLE,Adult Collection,Adult Fiction,1,1,FIC Gear (paper),1345519
1418984,AVAILABLE,Adult Collection,Adult Fiction,7,3,SF Good (paper),1323135
1419112,AVAILABLE,Kids Room,Books,56,21,BBK Root,1284244
1419128,AVAILABLE,Kids Room,Books,58,18,BBK Wood,1046738
1419129,AVAILABLE,Kids Room,Books,64,35,BBK Crai,1305908
1419130,AVAILABLE,Kids Room,Books,83,26,BBK Carl,1037195
1419133,IN MENDING,Kids Room,Books,64,26,BBK Hind,1150604
1419136,LOST & PAID,Kids Room,Books,44,24,BBK Wals,1063970
1419137,AVAILABLE,Kids Room,Books,22,8,BBK Wals,1077577
1419439,AVAILABLE,Kids Room,Books,19,9,JF Holm (paper),1152884
1419625,AVAILABLE,Kids Room,Books,21,11,EJF Trin (paper),1303587
1419628,AVAILABLE,Kids Room,Books,19,8,JF Tayl (paper),1047801
1419630,AVAILABLE,Kids Room,Books,21,2,JF Morg (paper),1342699
1419631,AVAILABLE,Kids Room,Books,21,10,JF Baue (paper),1010210
1419640,AVAILABLE,Kids Room,Books,54,19,EJF Osbo (paper),1174241
1419657,AVAILABLE,Kids Room,Books,65,26,EJF Park (paper),1138564
1419660,AVAILABLE,Kids Room,Books,64,30,EJF Park (paper),1109130
1419814,AVAILABLE,Kids Room,Books,11,5,JSF Nylu (paper),1343403
1421321,AVAILABLE,Kids Room,Books,16,8,JSF Pier (paper),1181736
1421393,AVAILABLE,Kids Room,Books,53,19,EJF Osbo (paper),1186546
1421399,AVAILABLE,Kids Room,Books,62,38,EJF Osbo (paper),1142596
1421401,AVAILABLE,Kids Room,Books,63,22,EJF Osbo (paper),1148990
1421402,AVAILABLE,Kids Room,Books,63,24,EJF Osbo (paper),1148990
1421403,AVAILABLE,Kids Room,Books,64,29,EJF Osbo (paper),1142597
1421404,AVAILABLE,Kids Room,Books,61,28,EJF Osbo (paper),1142597
1421405,AVAILABLE,Kids Room,Books,58,23,EJF Osbo (paper),1148970
1421406,AVAILABLE,Kids Room,Books,60,21,EJF Osbo (paper),1148970
1421408,AVAILABLE,Kids Room,Books,57,25,EJF Osbo (paper),1142592
1421411,AVAILABLE,Kids Room,Books,41,19,EJF Osbo (paper),1182526
1421412,AVAILABLE,Kids Room,Books,46,24,EJF Osbo (paper),1188568
1421477,AVAILABLE,Kids Room,Books,67,21,EJF Park (paper),1157613
1421478,AVAILABLE,Kids Room,Books,63,20,EJF Park (paper),1157613
1421479,IN MENDING,Kids Room,Books,71,27,EJF Park (paper),1139840
1421480,AVAILABLE,Kids Room,Books,66,19,EJF Park (paper),1139840
1421487,AVAILABLE,Kids Room,Books,37,13,EJF Klin (paper),1078007
1421816,AVAILABLE,Kids Room,Books,35,19,EJF Abbo (paper),1344983
1422118,AVAILABLE,Adult Collection,Adult Fiction,10,1,FIC Mann,1342951
1422127,AVAILABLE,Adult Collection,Adult Fiction,9,7,FIC Lero (paper),1031705
1423123,AVAILABLE,Kids Room,Books,33,14,EJF Klin (paper),1265202
1424845,AVAILABLE,Kids Room Display,Books,72,30,JSF Star (paper),1347820
1426222,DAMAGED,Adult Collection,Equipment,102,47,xDML Kit 10 (Vixia Camcorder),1349104
1426227,AVAILABLE,Adult Collection,Equipment,169,41,DML Kit 4 (DSLR T3i),1383820
1426228,BILLED,Adult Collection,Equipment,60,21,xDML Kit 11 (Vixia Camcorder),1349104
1426235,AVAILABLE,Adult Collection,Equipment,113,48,DML Kit 12 (Tripod),1349112
1426236,AVAILABLE,Adult Collection,Equipment,120,37,DML Kit 13 (Tripod),1349112
1426237,AVAILABLE,Adult Collection,Equipment,102,25,DML Kit 14 (Tripod),1349112
1426532,AVAILABLE,Adult Collection,Adult Fiction,0,0,SF Feis (paper),1345538
1426562,AVAILABLE,Adult Collection,Adult Fiction,9,1,FIC Love (paper),1332742
1426798,AVAILABLE,Kids Room,Books,54,27,EJF Park (paper),1188158
1426800,AVAILABLE,Kids Room,Books,66,29,EJF Barr (paper),1308991
1426804,AVAILABLE,Kids Room,Books,35,15,JSF Lask (paper),1209300
1426805,IN MENDING,Kids Room,Books,59,19,EJF Roy (paper),1308180
1426829,IN MENDING,Kids Room,Books,77,27,EJF Mead (paper),1310721
1426831,IN MENDING,Kids Room,Books,59,31,EJF Roy (paper),1154052
1426841,AVAILABLE,Kids Room,Books,55,28,EJF Osbo (paper),1193712
1426842,AVAILABLE,Kids Room,Books,49,19,EJF Osbo (paper),1193712
1426843,IN MENDING,Kids Room,Books,58,24,EJF Osbo (paper),1177160
1426844,AVAILABLE,Kids Room,Books,68,25,EJF Osbo (paper),1243279
1426846,AVAILABLE,Kids Room,Books,64,45,EJF Osbo (paper),1243279
1427322,AVAILABLE,Adult Collection,Adult Fiction,10,4,MYS Craw (paper),1328169
1427328,AVAILABLE,Adult Collection,Adult Fiction,4,0,FIC Bond (paper),1330717
1427535,AVAILABLE,Adult Collection,Adult Fiction,13,10,FIC Roll (paper),1333085
1427537,AVAILABLE,Adult Collection,Adult Fiction,34,7,MYS Chil (paper),1328907
1427539,AVAILABLE,Adult Collection,Adult Fiction,5,2,SF Bish (paper),1345543
1427542,AVAILABLE,Adult Collection,Adult Fiction,8,3,SF Mode (paper),1345551
1427546,AVAILABLE,Adult Collection,Adult Fiction,8,1,FIC Joha (paper),1339275
1427550,AVAILABLE,Adult Collection,Adult Fiction,25,3,ROM Quic (paper),1329165
1427552,AVAILABLE,Adult Collection,Adult Fiction,15,7,MYS Dahe (paper),1337642
1427686,AVAILABLE,Kids Room,Books,50,29,EJF Roy (paper),1301228
1429262,AVAILABLE,Kids Room,Books,20,3,JSF Holu (paper),1352690
1429263,AVAILABLE,Kids Room,Books,30,6,JSF Holu (paper),1352690
1429371,AVAILABLE,Teen Room,Y Fiction,6,6,YF Shan (paper),1189923
1429394,AVAILABLE,Teen Room,Y Fiction,21,7,YF Este (paper),1322051
1429713,AVAILABLE,Kids Room,Books,33,18,EJF Nees (paper),1352630
1429714,AVAILABLE,Kids Room,Books,37,9,EJF Nees (paper),1352630
1429793,AVAILABLE,Kids Room Display,Books,46,25,ER Iron (paper),1352228
1430070,AVAILABLE,Kids Room,Books,57,27,EJF Osbo (paper),1295635
1430071,AVAILABLE,Kids Room,Books,52,27,EJF Osbo (paper),1295635
1430081,AVAILABLE,Kids Room,Books,38,22,EJF Osbo (paper),1210761
1430082,AVAILABLE,Kids Room,Books,65,25,EJF Osbo (paper),1210761
1430083,IN MENDING,Kids Room,Books,58,25,EJF Osbo (paper),1210761
1430085,AVAILABLE,Kids Room,Books,63,27,EJF Osbo (paper),1200014
1430089,IN MENDING,Kids Room,Books,53,31,EJF Osbo (paper),1284233
1430090,AVAILABLE,Kids Room,Books,65,33,EJF Osbo (paper),1308761
1430091,AVAILABLE,Kids Room,Books,66,33,EJF Osbo (paper),1308761
1430093,AVAILABLE,Kids Room,Books,63,21,EJF Osbo (paper),1256107
1430095,AVAILABLE,Kids Room,Books,62,25,EJF Osbo (paper),1205933
1430096,AVAILABLE,Kids Room,Books,71,29,EJF Osbo (paper),1205933
1430097,AVAILABLE,Kids Room,Books,57,29,EJF Osbo (paper),1312337
1430098,AVAILABLE,Kids Room,Books,64,36,EJF Osbo (paper),1312337
1430099,AVAILABLE,Kids Room,Books,51,36,EJF Osbo (paper),1322769
1430101,AVAILABLE,Kids Room,Books,58,34,EJF Osbo (paper),1219563
1430102,AVAILABLE,Kids Room,Books,54,28,EJF Osbo (paper),1219563
1430104,AVAILABLE,Kids Room,Books,56,34,EJF Osbo (paper),1148969
1430105,AVAILABLE,Kids Room,Books,61,13,EJF Osbo (paper),1148969
1430107,AVAILABLE,Kids Room,Books,60,27,EJF Osbo (paper),1142601
1430108,IN MENDING,Kids Room,Books,58,27,EJF Osbo (paper),1142601
1430113,AVAILABLE,Kids Room,Books,52,32,EJF Osbo (paper),1142595
1430114,AVAILABLE,Kids Room,Books,57,23,EJF Osbo (paper),1142599
1430116,AVAILABLE,Kids Room,Books,55,32,EJF Osbo (paper),1174241
1430117,IN MENDING,Kids Room,Books,38,29,EJF Osbo (paper),1174241
1430120,AVAILABLE,Kids Room,Books,43,16,EJF Osbo (paper),1182526
1430121,AVAILABLE,Kids Room,Books,57,22,EJF Osbo (paper),1159851
1430122,AVAILABLE,Kids Room,Books,62,28,EJF Osbo (paper),1157664
1430123,AVAILABLE,Kids Room,Books,38,25,EJF Osbo (paper),1188568
1430124,AVAILABLE,Kids Room,Books,56,36,EJF Osbo (paper),1177160
1430126,AVAILABLE,Kids Room,Books,10,1,EJF Giff (paper),1352927
1430127,AVAILABLE,Kids Room,Books,10,6,EJF Giff (paper),1339685
1430877,AVAILABLE,Kids Room,Battle of the books,7,3,JM Ball (paper),1209004
1430878,AVAILABLE,Kids Room,Books,11,8,JM Ball (paper),1209004
1430879,AVAILABLE,Kids Room,Books,8,5,JM Ball (paper),1209004
1430880,AVAILABLE,Kids Room,Books,8,11,JM Ball (paper),1209004
1430881,AVAILABLE,Kids Room,Books,11,5,JSF Dash (paper),1284580
1430882,AVAILABLE,Kids Room,Books,12,5,JSF Dash (paper),1284580
1430887,IN MENDING,Kids Room,Books,44,34,JF Sach (paper),1143636
1430903,AVAILABLE,Kids Room,Books,73,39,EJF Dade (paper),1352188
1430924,AVAILABLE,Kids Room,Books,27,14,JF Bake (paper),1276586
1430925,AVAILABLE,Kids Room,Books,31,7,JF Bake (paper),1276586
1430930,AVAILABLE,Kids Room,Books,50,25,JSF Niel (paper),1331323
1430935,LOST & PAID,Kids Room,Books,25,11,JSF Kerr (paper),1216850
1430936,AVAILABLE,Kids Room,Books,19,14,JSF Kerr (paper),1216850
1430961,IN MENDING,Kids Room,Books,54,22,JSF DuPr (paper),1196235
1430963,AVAILABLE,Kids Room,Books,18,14,JF Wrig (paper),1327550
1430964,AVAILABLE,Kids Room,Books,16,15,JF Wrig (paper),1327550
1430975,AVAILABLE,Kids Room,Books,42,9,JF Bent (paper),1231005
1430977,AVAILABLE,Kids Room,Books,35,14,JF Cowe (paper),1250175
1430986,AVAILABLE,Kids Room,Books,57,17,EJF Park (paper),1134263
1430988,AVAILABLE,Kids Room,Books,55,16,EJF Roy (paper),1172987
1431063,LOST & PAID,Kids Room,Books,51,31,EJF Roy (paper),1154050
1431069,AVAILABLE,Kids Room,Books,49,17,EJF Osbo (paper),1148970
1431289,AVAILABLE,Kids Room,Books,51,20,EJF Osbo (paper),1148970
1431457,AVAILABLE,Teen Room,Y Fiction,16,8,YF Cart (paper),1329322
